user_id;total_sessions;total_none_trips;total_cancellations;real_trips;real_flights;real_hotels_booked;real_avg_flight_discount;real_avg_hotel_discount;avg_page_clicks;avg_session_duration;real_avg_nights;real_avg_rooms;real_bags_check_rate;has_children;married;age;gender;home_country;home_city;home_airport;month_by_us;real_international_rate;real_avg_money_spent_hotel;real_sum_km_flown;avg_days_after_booking
589164;8;4;0;4;8;4;0.0;0.0;17.0;2.0833333333333335;1.0;0.5;0.0;True;True;47;F;usa;oklahoma city;TIK;33;0.0;91.0;7894.598184135542;2.25
589171;10;9;0;1;2;1;0.0;0.0;14.0;1.6749999999999998;0.0;0.0;0.0;True;True;37;F;usa;los angeles;LAX;33;0.0;0.0;3516.533724463676;0.0
589228;8;3;1;3;6;3;20.0;0.0;24.0;3.033333333333333;0.0;0.0;0.0;False;True;52;M;usa;los angeles;LAX;33;0.0;0.0;7998.229164597018;0.0
589259;8;6;0;2;2;2;0.0;0.0;12.0;1.5;0.0;0.0;0.0;True;True;39;M;usa;los angeles;LAX;33;0.0;0.0;3974.209842999768;0.0
589306;8;4;0;4;8;4;0.0;0.0;17.5;2.158333333333333;0.5;0.5;0.0;True;False;41;F;usa;new york;LGA;33;0.0;45.0;5517.995766981513;3.0
589311;8;4;0;4;4;3;0.0;0.0;12.0;1.475;0.0;0.0;0.0;True;True;43;F;usa;portland;PWM;33;0.0;0.0;4834.44146036536;0.0
589404;8;3;1;3;4;3;0.0;0.0;21.0;2.65;0.0;0.0;0.0;True;False;42;F;usa;new orleans;MSY;33;0.0;0.0;3275.5516157429624;0.0
589405;8;6;0;2;2;2;0.0;0.0;4.0;0.5;0.0;0.0;0.0;True;True;43;F;canada;ottawa;YOW;33;0.0;0.0;671.4338745885356;0.0
589414;8;7;0;1;2;1;15.0;0.0;10.5;1.2666666666666666;0.0;0.0;0.0;True;True;47;F;usa;omaha;OMA;33;0.0;0.0;2137.1604259162245;0.0
589489;8;1;0;7;12;6;0.0;5.0;24.0;2.95;3.0;1.0;0.0;False;False;43;F;usa;new york;JFK;33;0.0;232.7;16664.14044927337;5.5
589539;8;6;0;2;0;2;0.0;0.0;10.0;1.225;0.0;0.0;0.0;False;False;23;F;usa;richmond;RIC;33;0.0;0.0;0.0;0.0
589630;8;4;0;4;6;3;0.0;0.0;16.5;2.05;0.0;0.0;0.0;True;True;50;F;usa;charlotte;CLT;33;0.0;0.0;6714.102904643183;0.0
589650;8;5;0;3;4;3;5.0;0.0;18.5;2.3083333333333336;0.0;0.0;0.0;False;False;40;F;canada;montreal;YHU;33;0.0;0.0;2369.4795027311693;0.0
589758;8;3;0;5;8;5;0.0;0.0;26.0;3.2;0.0;1.0;0.0;False;True;49;F;usa;washington;IAD;33;0.0;0.0;10503.676057471124;3.5
589775;8;5;0;3;4;3;0.0;0.0;14.5;1.7833333333333332;0.0;0.0;0.0;False;False;51;F;canada;london;YXU;33;0.0;0.0;3437.713599236429;0.0
589812;8;7;0;1;2;1;0.0;5.0;9.0;1.125;0.0;0.0;0.0;True;True;51;F;usa;newark;EWR;33;0.0;0.0;3246.720038667232;0.0
589868;8;5;0;3;4;3;0.0;0.0;17.0;2.1333333333333333;0.0;0.0;0.0;False;True;43;F;usa;san diego;SAN;33;0.0;0.0;7855.945991106044;0.0
589884;8;5;0;3;4;2;0.0;0.0;9.5;1.2166666666666668;0.0;0.0;0.0;False;True;28;O;usa;minneapolis;MSP;33;0.0;0.0;2755.9206830641424;0.0
589977;8;4;0;4;8;4;12.5;0.0;23.0;2.8666666666666667;0.5;0.5;0.0;False;True;52;F;canada;toronto;YYZ;33;0.0;66.0;3497.8990312770716;2.5
589995;8;5;0;3;6;2;0.0;0.0;12.5;1.55;0.0;0.0;0.0;False;True;52;F;usa;nashville;BNA;33;0.0;0.0;4495.524946168722;0.0
590014;8;7;0;1;2;1;0.0;15.0;6.0;0.7416666666666667;0.0;0.0;0.0;False;False;21;F;canada;toronto;YKZ;33;0.0;0.0;3492.5608413607533;0.0
590040;8;2;0;6;9;5;0.0;0.0;20.5;2.4916666666666667;2.5;1.0;0.0;False;False;40;F;canada;montreal;YHU;33;0.0;172.6;7067.0758655469235;5.75
590077;8;4;1;2;4;2;0.0;12.5;8.0;0.9833333333333333;0.0;0.0;0.0;False;False;41;F;usa;los angeles;LAX;33;0.0;0.0;4469.932765751048;0.0
590095;8;7;0;1;1;1;0.0;0.0;10.5;1.3083333333333333;0.0;0.0;0.0;False;False;39;F;usa;providence;PVD;33;0.0;0.0;451.08978544637944;0.0
590103;9;6;0;3;5;3;0.0;0.0;11.0;1.35;0.0;0.0;0.0;False;True;50;F;usa;philadelphia;PNE;33;0.0;0.0;5870.965725143389;0.0
590123;8;7;0;1;2;1;0.0;0.0;7.5;0.9333333333333333;0.0;0.0;0.0;False;True;61;F;usa;minneapolis;MSP;33;0.0;0.0;6953.332884010387;0.0
590130;8;6;0;2;4;2;5.0;7.5;11.5;1.4416666666666667;0.0;0.0;0.0;False;False;61;F;usa;austin;AUS;33;0.0;0.0;5700.863281323415;0.0
590163;9;5;0;4;6;4;0.0;0.0;14.0;1.7166666666666666;0.0;0.0;0.0;True;False;42;F;usa;philadelphia;PHL;33;0.0;0.0;5243.153099394623;0.0
590202;8;4;0;4;7;4;0.0;0.0;18.5;2.3083333333333336;0.5;0.5;0.0;False;False;45;F;usa;new york;JFK;33;0.0;104.0;9496.432042638542;3.0
590227;8;6;0;2;4;2;7.5;2.5;10.0;1.2333333333333334;0.0;0.0;0.0;False;False;50;F;canada;toronto;YYZ;33;0.0;0.0;1284.0767068358768;0.0
590230;8;4;1;2;4;2;0.0;0.0;14.0;1.7833333333333334;0.0;0.0;0.0;False;False;29;F;usa;new york;JFK;33;0.0;0.0;4557.178668647311;0.0
590379;8;4;0;4;8;4;0.0;0.0;19.5;2.475;0.5;0.5;0.0;False;True;55;F;usa;san francisco;SFO;33;0.0;92.0;13450.475039100957;3.5
590394;8;6;0;2;2;2;0.0;0.0;13.0;1.625;0.0;0.0;0.0;True;True;43;F;usa;san francisco;SFO;33;0.0;0.0;543.2317983362376;0.0
590397;8;6;0;2;0;2;0.0;0.0;8.0;1.0083333333333333;0.0;0.0;0.0;False;False;19;F;usa;memphis;MEM;33;0.0;0.0;0.0;0.0
590400;8;4;0;4;6;4;0.0;0.0;12.0;1.4916666666666667;1.5;0.5;0.0;False;True;46;F;canada;montreal;YMX;33;0.0;307.5;1790.4118937082098;0.75
590404;8;4;0;4;8;4;2.5;0.0;19.5;2.4333333333333336;1.0;0.5;0.0;True;True;53;F;usa;san antonio;RND;33;0.0;92.0;8218.729497478715;2.25
590412;8;7;0;1;2;1;0.0;0.0;12.0;1.5;0.0;0.0;0.0;False;False;43;F;usa;bakersfield;BFL;33;0.0;0.0;3963.3925263388633;0.0
590420;8;2;1;4;3;4;5.0;0.0;17.0;2.1166666666666667;1.0;1.0;0.0;True;False;28;F;usa;santa ana;SNA;33;0.0;154.0;7429.199782888039;1.0
590429;8;5;0;3;6;1;0.0;0.0;14.0;1.75;0.0;0.0;0.0;False;False;58;F;usa;louisville;LOU;33;0.0;0.0;2909.0630600164827;0.0
590434;8;5;0;3;6;2;0.0;0.0;21.0;2.6166666666666667;0.0;0.0;0.0;False;False;55;M;usa;riverside;RIV;33;0.0;0.0;6862.196347697877;0.0
590442;8;4;0;4;7;4;0.0;0.0;17.5;2.1416666666666666;1.0;0.5;0.0;False;True;46;F;usa;rochester;ROC;33;0.0;79.0;7076.281573796576;3.0
590468;8;6;0;2;2;1;20.0;0.0;17.0;2.1;0.0;0.0;0.0;False;False;24;F;usa;new york;JFK;33;0.0;0.0;150.6118063427561;0.0
590471;10;6;0;4;8;2;0.0;0.0;16.0;1.9666666666666666;0.0;0.0;0.0;False;True;56;F;canada;toronto;YTZ;33;0.0;0.0;21612.83334295427;0.0
590473;8;6;0;2;4;1;0.0;0.0;19.5;2.425;0.0;0.0;0.0;False;True;49;F;usa;new york;LGA;33;0.0;0.0;7371.005127418126;0.0
590558;9;6;0;3;2;3;0.0;10.0;12.0;1.5166666666666666;0.0;0.0;0.0;False;True;28;F;usa;milwaukee;MKE;33;0.0;0.0;695.9266477003167;0.0
590659;8;7;0;1;0;1;0.0;0.0;9.5;1.1666666666666667;0.0;0.0;0.0;False;False;37;F;usa;milwaukee;MKE;33;0.0;0.0;0.0;0.0
590697;8;5;0;3;2;3;0.0;0.0;11.5;1.425;0.0;0.0;0.0;False;False;45;F;usa;cleveland;CLE;33;0.0;0.0;682.2141711459253;0.0
590744;8;7;0;1;2;1;0.0;0.0;9.0;1.1333333333333333;0.0;0.0;0.0;False;False;22;F;usa;los angeles;LAX;33;0.0;0.0;2811.592049976628;0.0
590829;8;5;0;3;4;3;0.0;0.0;16.0;1.975;0.0;0.0;0.0;False;False;45;F;usa;minneapolis;MSP;33;0.0;0.0;3376.9335622795725;0.0
590843;8;6;0;2;0;2;0.0;0.0;6.5;0.825;0.0;0.0;0.0;True;True;37;F;usa;columbus;LCK;33;0.0;0.0;0.0;0.0
590905;8;4;0;4;6;4;10.0;0.0;16.5;2.041666666666667;0.0;0.5;0.0;False;True;43;F;usa;houston;EFD;33;0.0;0.0;3345.6149765310956;1.25
590922;9;6;0;3;6;3;0.0;0.0;17.0;2.066666666666667;0.0;0.0;0.0;False;False;67;F;canada;montreal;YUL;33;0.0;0.0;7231.951698750363;0.0
590954;8;5;0;3;6;3;0.0;0.0;14.5;1.7916666666666665;0.0;0.0;0.0;False;True;48;F;usa;little rock;LIT;33;0.0;0.0;5783.114988459945;0.0
590967;9;4;0;5;10;5;0.0;0.0;19.0;2.3333333333333335;1.0;1.0;0.0;True;False;47;F;usa;houston;HOU;33;0.0;75.0;10930.910972301197;4.0
590981;8;5;0;3;4;3;0.0;0.0;16.5;2.1;0.0;0.0;0.0;False;True;40;F;usa;philadelphia;PHL;33;0.0;0.0;4019.2804348085087;0.0
591003;8;4;0;4;8;3;0.0;0.0;17.5;2.183333333333333;0.0;0.0;0.0;True;False;48;F;usa;philadelphia;PNE;33;0.0;0.0;7064.693294837912;0.75
591063;8;5;1;1;2;0;0.0;0.0;21.0;2.6333333333333333;0.0;0.0;0.0;False;True;55;F;canada;toronto;YTZ;33;0.0;0.0;3018.6047192470096;0.0
591097;8;4;0;4;6;4;0.0;0.0;15.5;1.9;0.5;0.5;0.0;True;False;46;F;usa;houston;IAH;33;0.0;66.0;6612.305201828718;1.5
591155;8;6;0;2;2;2;0.0;7.5;16.0;1.9916666666666667;0.0;0.0;0.0;False;True;42;M;canada;windsor;YQG;33;0.0;0.0;3163.0544400153476;0.0
591255;8;7;0;1;2;1;0.0;0.0;11.0;1.3916666666666666;0.0;0.0;0.0;False;False;29;F;usa;omaha;OMA;33;0.0;0.0;1688.7877580238062;0.0
591381;8;6;0;2;2;2;0.0;0.0;6.0;0.7583333333333333;0.0;0.0;0.0;False;False;25;F;usa;des moines;DSM;33;0.0;0.0;790.1073363200733;0.0
591433;8;3;0;5;10;5;0.0;0.0;17.0;2.1;1.5;1.0;0.5;False;False;37;F;usa;dallas;DAL;33;0.0;157.0;8726.695915755115;7.0
591478;8;6;0;2;0;2;0.0;0.0;10.0;1.2583333333333333;0.0;0.0;0.0;False;False;21;F;usa;new york;JFK;33;0.0;0.0;0.0;0.0
591582;8;3;1;3;6;3;0.0;0.0;19.0;2.35;0.0;0.0;0.0;False;True;32;M;canada;montreal;YUL;33;0.0;0.0;9246.291506439153;0.0
591593;8;6;0;2;4;2;10.0;10.0;6.0;0.7416666666666667;0.0;0.0;0.0;False;False;26;F;usa;long beach;LGB;33;0.0;0.0;6757.756445698116;0.0
591599;8;6;0;2;4;2;5.0;0.0;9.0;1.1333333333333333;0.0;0.0;0.0;True;False;56;F;usa;lincoln;LNK;33;0.0;0.0;3341.688708349566;0.0
591714;8;2;0;6;10;5;0.0;0.0;16.0;1.9916666666666667;0.5;1.0;0.0;False;True;50;F;usa;charlotte;CLT;33;0.0;72.5;6736.547074176326;3.5
591746;8;5;0;3;6;3;0.0;0.0;8.5;1.0416666666666665;0.0;0.0;0.0;False;False;41;F;usa;san antonio;RND;33;0.0;0.0;4694.373971451988;0.0
591835;9;8;0;1;0;1;0.0;0.0;7.0;0.8166666666666667;0.0;0.0;0.0;False;False;77;F;usa;reno;RNO;33;0.0;0.0;0.0;0.0
591888;8;3;0;5;10;5;0.0;5.0;18.5;2.2583333333333337;1.0;1.0;0.0;False;True;53;F;usa;denver;DEN;33;0.0;144.7;6926.503354672134;5.0
592035;9;5;1;2;4;1;0.0;0.0;10.0;1.2583333333333333;0.0;0.0;0.0;True;False;45;F;usa;jacksonville;LRF;33;0.0;0.0;1677.9092192478438;0.0
592082;9;7;0;2;4;2;0.0;0.0;10.0;1.25;0.0;0.0;0.0;False;True;60;F;usa;boston;BOS;33;0.0;0.0;3962.2424142980963;0.0
592132;8;6;0;2;2;2;0.0;0.0;18.0;2.2583333333333333;0.0;0.0;0.0;False;False;38;F;usa;chicago;ORD;33;0.0;0.0;2802.2140392470524;0.0
592158;8;6;0;2;4;2;0.0;0.0;6.5;0.8166666666666667;0.0;0.0;0.0;True;True;45;F;usa;washington;IAD;33;0.0;0.0;7410.215214139182;0.0
592221;8;5;0;3;6;3;0.0;0.0;10.5;1.3583333333333334;0.0;0.0;0.0;False;False;38;F;usa;bakersfield;BFL;33;0.0;0.0;9493.563079355417;0.0
592366;9;6;0;3;3;3;0.0;0.0;10.0;1.2333333333333334;0.0;0.0;0.0;True;False;39;F;canada;toronto;YKZ;33;0.0;0.0;3664.44149316346;0.0
592371;8;4;0;4;6;3;0.0;0.0;10.5;1.2666666666666666;0.0;0.0;0.0;False;False;49;F;usa;tallahassee;TLH;33;0.0;0.0;6489.542145475019;0.0
592372;8;6;0;2;4;1;0.0;0.0;12.5;1.5666666666666667;0.0;0.0;0.0;False;False;18;M;usa;charlotte;CLT;33;0.0;0.0;14151.225776371723;0.0
592399;8;4;0;4;8;4;0.0;0.0;15.5;1.9416666666666664;0.5;0.5;0.0;False;False;33;F;canada;toronto;YKZ;33;0.0;66.0;8577.769022247789;2.25
592403;8;5;1;1;0;1;0.0;5.0;17.0;2.1333333333333333;0.0;0.0;0.0;False;False;82;M;canada;edmonton;YED;33;0.0;0.0;0.0;0.0
592445;8;5;0;3;4;3;0.0;0.0;11.5;1.375;0.0;0.0;0.0;True;False;38;M;usa;new york;JFK;33;0.0;0.0;4124.821649342524;0.0
592491;8;4;0;4;6;4;0.0;0.0;12.5;1.55;1.5;0.5;0.0;False;True;40;F;usa;rochester;ROC;33;0.0;184.5;7373.180454902925;0.75
592598;8;3;0;5;10;4;0.0;0.0;19.0;2.3916666666666666;0.0;0.5;1.0;True;True;52;F;usa;fresno;FAT;33;0.0;0.0;13882.798611828075;4.25
592707;8;7;0;1;2;1;0.0;0.0;17.0;2.1;0.0;0.0;0.0;False;True;25;F;usa;boston;BOS;33;0.0;0.0;3319.1411213391725;0.0
592792;9;6;0;3;5;3;0.0;0.0;12.0;1.45;0.0;0.0;0.0;True;False;48;F;canada;montreal;YUL;33;0.0;0.0;7267.840160451027;0.0
592833;8;5;0;3;6;3;0.0;0.0;11.5;1.4416666666666667;0.0;0.0;0.0;True;False;41;F;usa;chicago;MDW;33;0.0;0.0;4007.8952667637177;0.0
592886;8;5;0;3;6;3;0.0;0.0;7.0;0.8833333333333333;0.0;0.0;0.0;False;True;49;F;usa;st. petersburg;SPG;33;0.0;0.0;3142.7605668791257;0.0
592929;8;5;0;3;6;2;0.0;0.0;14.5;1.8250000000000002;0.0;0.0;0.0;False;False;50;F;usa;new york;JFK;33;0.0;0.0;4570.759118338196;0.0
592958;8;7;0;1;0;1;0.0;0.0;10.0;1.25;0.0;0.0;0.0;False;False;19;F;usa;chicago;ORD;33;0.0;0.0;0.0;0.0
593020;8;5;0;3;6;3;0.0;0.0;17.0;2.1083333333333334;0.0;0.0;0.0;False;False;39;F;usa;oakland;OAK;33;0.0;0.0;4983.608820653871;0.0
593244;8;5;0;3;6;2;0.0;0.0;24.5;3.0166666666666666;0.0;0.0;0.0;False;False;31;F;usa;columbus;LCK;33;0.0;0.0;5567.915761335506;0.0
593350;8;4;0;4;8;4;0.0;0.0;18.0;2.216666666666667;0.5;0.5;0.0;True;False;49;F;usa;sacramento;MHR;33;0.0;84.5;3614.7582616351324;2.5
593385;8;4;0;4;8;4;0.0;0.0;16.0;1.9916666666666667;1.0;0.5;0.0;True;True;47;F;usa;new york;JFK;33;50.0;207.0;14287.73607587816;3.0
593386;8;5;0;3;4;3;0.0;0.0;10.5;1.2833333333333332;0.0;0.0;0.0;False;False;39;F;usa;sacramento;SMF;33;0.0;0.0;5037.672086702964;0.0
593401;8;6;0;2;4;1;0.0;0.0;13.5;1.6666666666666665;0.0;0.0;0.0;False;False;40;F;usa;tallahassee;TLH;33;0.0;0.0;2997.810544380506;0.0
593494;8;5;0;3;6;3;0.0;0.0;13.5;1.6916666666666667;0.0;0.0;0.0;False;True;58;F;usa;new york;LGA;33;0.0;0.0;6002.352941492722;0.0
593536;8;3;0;5;8;4;0.0;0.0;15.5;1.9;0.5;0.5;0.0;True;True;48;F;usa;houston;EFD;33;0.0;22.5;7307.092036394202;1.75
593632;9;5;0;4;8;2;0.0;5.0;12.0;1.4666666666666666;0.0;0.0;0.0;True;True;57;F;usa;dallas;DAL;33;0.0;0.0;8091.983217745462;0.0
593672;8;5;0;3;2;3;25.0;0.0;14.0;1.775;0.0;0.0;0.0;False;False;33;F;usa;brownsville;BRO;33;0.0;0.0;3128.953654141543;0.0
593719;8;7;0;1;2;1;0.0;0.0;10.5;1.3;0.0;0.0;0.0;True;False;39;M;usa;houston;HOU;33;0.0;0.0;2848.7165216556123;0.0
593786;8;4;1;2;4;2;2.5;0.0;9.0;1.15;0.0;0.0;0.0;True;False;47;F;canada;vancouver;YVR;33;0.0;0.0;4546.363240091439;0.0
593804;8;7;0;1;2;0;0.0;0.0;8.5;1.0666666666666667;0.0;0.0;0.0;False;True;31;F;canada;victoria;YYJ;33;0.0;0.0;3184.426942359666;0.0
593910;8;6;0;2;3;2;2.5;0.0;13.5;1.6583333333333332;0.0;0.0;0.0;False;True;57;M;canada;winnipeg;YAV;33;0.0;0.0;4569.801819926904;0.0
594000;8;7;0;1;0;1;0.0;0.0;10.0;1.2416666666666667;0.0;0.0;0.0;False;True;68;F;usa;new york;JFK;33;0.0;0.0;0.0;0.0
594027;8;4;1;2;2;2;15.0;0.0;6.0;0.75;0.0;0.0;0.0;True;False;35;F;usa;san francisco;SFO;33;0.0;0.0;2977.5022685525114;0.0
594042;9;3;0;6;12;6;0.0;0.0;22.0;2.683333333333333;1.0;1.0;0.0;False;True;38;F;usa;memphis;MEM;33;0.0;103.0;8113.164663365949;6.0
594103;8;5;0;3;4;3;0.0;0.0;9.0;1.1083333333333334;0.0;0.0;0.0;True;False;37;F;usa;tampa;TPA;33;0.0;0.0;2580.3558033015606;0.0
594123;8;6;0;2;2;2;0.0;2.5;14.0;1.7666666666666666;0.0;0.0;0.0;True;False;48;F;canada;quebec;YQB;33;0.0;0.0;709.8107852901196;0.0
594146;8;7;0;1;0;1;0.0;0.0;11.0;1.3416666666666668;0.0;0.0;0.0;False;False;70;F;usa;columbus;LCK;33;0.0;0.0;0.0;0.0
594188;8;6;0;2;4;2;0.0;0.0;9.5;1.15;0.0;0.0;0.0;True;False;55;F;usa;oakland;OAK;33;0.0;0.0;4155.103905331529;0.0
594238;8;6;0;2;4;2;5.0;0.0;21.5;2.708333333333333;0.0;0.0;0.0;True;True;56;F;usa;amarillo;AMA;33;0.0;0.0;4764.267935112228;0.0
594240;8;7;0;1;2;1;30.0;5.0;9.0;1.1333333333333333;0.0;0.0;0.0;True;False;44;F;usa;austin;AUS;33;0.0;0.0;250.68505254168969;0.0
594406;8;4;0;4;8;4;0.0;0.0;17.0;2.091666666666667;0.0;0.5;0.0;False;False;37;F;usa;chicago;UGN;33;0.0;0.0;4849.427136103866;3.0
594410;8;5;0;3;2;2;0.0;5.0;10.5;1.2833333333333332;0.0;0.0;0.0;False;True;69;F;canada;calgary;YYC;33;0.0;0.0;7820.565991553698;0.0
594446;8;5;0;3;4;2;7.5;0.0;13.0;1.625;0.0;0.0;0.0;True;False;27;F;canada;montreal;YUL;33;0.0;0.0;17728.650776573428;0.0
594449;8;7;0;1;2;1;0.0;0.0;13.0;1.5916666666666668;0.0;0.0;0.0;True;True;54;F;usa;kansas city;MCI;33;0.0;0.0;1370.8954968154949;0.0
594503;8;6;0;2;2;2;0.0;0.0;15.0;1.8083333333333333;0.0;0.0;0.0;False;False;24;F;usa;los angeles;LAX;33;0.0;0.0;1906.1908733289172;0.0
594601;8;7;0;1;2;1;0.0;0.0;11.0;1.3583333333333334;0.0;0.0;0.0;False;True;36;F;usa;honolulu;HNL;33;0.0;0.0;4108.712692044423;0.0
594644;8;5;0;3;5;3;0.0;0.0;19.0;2.3583333333333334;0.0;0.0;0.0;False;True;52;F;usa;shreveport;BAD;33;0.0;0.0;5788.315341317427;0.0
594695;8;4;0;4;6;3;0.0;0.0;12.5;1.5666666666666667;0.0;0.0;0.0;False;True;57;F;usa;denver;DEN;33;0.0;0.0;6607.484949141733;0.0
594737;8;5;0;3;4;3;0.0;0.0;6.0;0.7666666666666666;0.0;0.0;0.0;True;True;35;F;usa;los angeles;LAX;33;0.0;0.0;5940.232961817506;0.0
594824;9;6;1;1;2;1;10.0;0.0;15.0;1.875;0.0;0.0;0.0;True;True;49;F;usa;oklahoma city;OKC;33;0.0;0.0;682.843757024258;0.0
594875;8;7;0;1;0;1;0.0;0.0;10.0;1.2666666666666666;0.0;0.0;0.0;True;False;19;F;canada;edmonton;YED;33;0.0;0.0;0.0;0.0
594892;8;6;0;2;4;2;0.0;2.5;14.5;1.825;0.0;0.0;0.0;False;True;53;F;usa;san antonio;SKF;33;0.0;0.0;5256.760698207116;0.0
594914;8;5;0;3;6;3;0.0;0.0;13.0;1.6166666666666667;0.0;0.0;0.0;False;False;45;F;canada;halifax;YHZ;33;0.0;0.0;8778.59341883226;0.0
594948;8;7;0;1;2;1;0.0;0.0;6.5;0.825;0.0;0.0;0.0;False;False;66;F;canada;edmonton;YXD;33;0.0;0.0;1928.068080540046;0.0
594985;8;5;0;3;5;3;0.0;0.0;8.0;0.9916666666666667;0.0;0.0;0.0;False;False;43;F;canada;toronto;YKZ;33;0.0;0.0;3859.4050435316067;0.0
595026;8;5;0;3;2;3;0.0;0.0;17.5;2.1916666666666664;0.0;0.0;0.0;False;False;48;F;canada;montreal;YMX;33;0.0;0.0;2563.972158244058;0.0
595087;8;3;0;5;8;5;5.0;0.0;17.0;2.075;3.5;1.0;0.0;False;False;43;F;usa;los angeles;LAX;33;0.0;543.5;10928.143695097182;3.0
595122;8;6;0;2;3;2;2.5;0.0;11.0;1.325;0.0;0.0;0.0;False;True;59;F;canada;toronto;YZD;33;0.0;0.0;12627.179543580842;0.0
595123;8;5;1;1;2;1;25.0;0.0;10.0;1.2333333333333334;0.0;0.0;0.0;True;False;42;F;canada;victoria;YYJ;33;0.0;0.0;3380.582697276758;0.0
595126;9;7;0;2;2;2;15.0;0.0;9.0;1.0666666666666667;0.0;0.0;0.0;False;False;34;F;canada;gatineau;YND;33;0.0;0.0;5633.90356798509;0.0
595171;8;6;0;2;4;2;0.0;0.0;6.0;0.775;0.0;0.0;0.0;False;True;36;F;usa;columbus;LCK;33;0.0;0.0;3488.681109462723;0.0
595183;9;6;1;1;0;1;0.0;0.0;9.5;1.1833333333333333;0.0;0.0;0.0;False;True;68;F;usa;seattle;SEA;33;0.0;0.0;0.0;0.0
595184;8;3;0;5;8;4;0.0;2.5;20.0;2.5;0.0;0.5;0.0;False;False;51;F;canada;toronto;YYZ;33;0.0;0.0;5854.828082253447;2.0
595257;8;4;0;4;8;4;0.0;0.0;18.5;2.3083333333333336;0.5;0.5;0.0;False;False;47;F;usa;san diego;SAN;33;0.0;83.0;12591.921751687238;1.75
595283;8;7;0;1;2;0;10.0;0.0;13.5;1.6416666666666666;0.0;0.0;0.0;False;True;56;F;usa;baton rouge;BTR;33;0.0;0.0;1808.398881547118;0.0
595284;8;4;0;4;8;4;0.0;0.0;14.0;1.7666666666666666;0.5;0.5;0.0;False;True;53;F;usa;new york;LGA;33;0.0;39.0;7316.793306449705;2.75
595386;8;2;0;6;11;5;5.0;0.0;21.0;2.6416666666666666;0.5;1.0;0.5;False;False;42;F;usa;san antonio;SKF;33;0.0;66.5;12187.057401253513;7.0
595414;8;4;0;4;7;4;0.0;0.0;12.0;1.475;0.5;0.5;0.0;False;True;50;F;usa;dallas;DAL;33;0.0;14.5;7520.343303797061;3.0
595431;8;5;0;3;6;3;0.0;0.0;20.0;2.466666666666667;0.0;0.0;0.0;False;False;39;F;usa;new york;LGA;33;0.0;0.0;5270.6222075981605;0.0
595442;8;4;0;4;8;2;0.0;0.0;15.0;1.875;0.0;0.0;0.0;False;False;45;F;usa;corpus christi;CRP;33;0.0;0.0;7220.210534607777;1.0
595527;8;5;0;3;4;3;0.0;0.0;8.5;1.0666666666666667;0.0;0.0;0.0;False;True;33;F;usa;kansas city;MCI;33;0.0;0.0;7336.3132762998375;0.0
595587;8;4;0;4;8;3;0.0;0.0;18.0;2.2333333333333334;0.0;0.0;0.0;True;False;40;F;usa;st. louis;STL;33;0.0;0.0;5898.460069369042;1.25
595624;9;8;0;1;2;1;0.0;0.0;9.0;1.1333333333333333;0.0;0.0;0.0;False;False;37;F;usa;anchorage;ANC;33;0.0;0.0;4864.5873621851;0.0
595626;8;4;0;4;8;3;2.5;0.0;18.5;2.2750000000000004;0.0;0.0;0.0;False;False;47;F;usa;los angeles;LAX;33;0.0;0.0;9523.222633798101;0.75
595740;8;6;0;2;3;2;0.0;10.0;11.5;1.4333333333333333;0.0;0.0;0.0;True;True;59;F;usa;san diego;NZY;33;0.0;0.0;6847.172466168757;0.0
595852;9;6;0;3;6;3;0.0;0.0;11.0;1.35;0.0;0.0;0.0;False;False;55;F;canada;montreal;YMX;33;0.0;0.0;3400.6432659231764;0.0
595861;8;7;0;1;2;1;0.0;0.0;10.5;1.2333333333333334;0.0;0.0;0.0;False;False;42;F;usa;new york;LGA;33;0.0;0.0;4114.217346476928;0.0
595897;8;7;0;1;0;1;0.0;10.0;9.0;1.15;0.0;0.0;0.0;False;False;27;F;canada;montreal;YMX;33;0.0;0.0;0.0;0.0
595958;8;3;1;3;4;3;5.0;0.0;10.0;1.3;0.0;0.0;0.0;False;True;53;F;usa;sacramento;MCC;33;0.0;0.0;4796.212221026193;0.0
596103;8;6;0;2;2;2;0.0;0.0;6.5;0.8;0.0;0.0;0.0;False;False;25;F;usa;new york;JFK;33;0.0;0.0;2536.159192866054;0.0
596153;8;3;0;5;9;4;0.0;0.0;18.0;2.208333333333333;0.5;0.5;0.0;False;True;53;F;canada;toronto;YKZ;33;0.0;39.9;10656.91424325837;3.0
596186;8;6;0;2;2;2;10.0;0.0;12.0;1.475;0.0;0.0;0.0;False;False;23;F;usa;washington;DCA;33;0.0;0.0;590.0669592071141;0.0
596220;9;7;0;2;2;2;0.0;0.0;7.0;0.8666666666666667;0.0;0.0;0.0;False;True;52;F;usa;mobile;MOB;33;0.0;0.0;2847.319528504805;0.0
596222;8;5;0;3;4;3;0.0;0.0;17.0;2.091666666666667;0.0;0.0;0.0;False;True;61;F;usa;philadelphia;PNE;33;0.0;0.0;1090.9631302742853;0.0
596320;9;7;0;2;4;1;0.0;5.0;17.0;2.066666666666667;0.0;0.0;0.0;True;True;38;F;usa;fayetteville;FYV;33;0.0;0.0;3422.2900840251614;0.0
